sentence_id,1-gram_add1,1-gram_addk,1-gram_tokentype,2-gram_add1,2-gram_addk,2-gram_tokentype,3-gram_add1,3-gram_addk,3-gram_tokentype,4-gram_add1,4-gram_addk,4-gram_tokentype
473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,1.0644366485457188e-195,2.1855116477519866e-196,1.0908574537797741e-224,7.960008734475272e-206,1.2106095005227835e-195,3.8904633872886937e-218,3.7165274879891453e-209,7.025889349176108e-199,1.521307989675295e-210,1.247088736409548e-209,2.847825417856566e-199,9.354079632290047e-210
475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,5.678645468550186e-259,3.7142933003841776e-258,0.0,1.0295253665059974e-280,1.7696854144350146e-263,1.3266023e-317,1.0292642471133847e-300,5.291357381211256e-285,4.14034302923317e-310,2.0627952987238035e-305,2.5488704967109392e-290,1.4127364992225058e-307
477,1.0418373444378412e-24,2.969191198405459e-24,1.1089929412139445e-32,2.1095960513669454e-29,1.2099195299586026e-27,5.678529762637988e-32,2.6521760968927013e-31,1.6030771987378531e-29,7.66002122089865e-32,1.3323107070995444e-31,1.0787498947800922e-29,1.3323107070995444e-31
478,3.341226035338398e-142,1.2740189564305688e-141,2.399862798309572e-180,2.8812841915444037e-157,2.9718337010859194e-148,1.1918334733090563e-176,1.5708081123123823e-166,8.81218801657787e-158,3.328612400313693e-171,7.827515992706515e-169,2.0663024966764013e-160,4.358922497875711e-170
479,2.801276741590126e-61,1.4462652433076081e-61,1.1671612969891035e-68,4.121080442802719e-64,5.758728008533065e-61,3.1778924955356963e-66,1.109298687051445e-64,2.586141415346858e-61,6.658394073881112e-65,5.549204066395556e-65,1.725779443818928e-61,5.549204066395556e-65
480,2.966942813743519e-58,3.810053748380021e-58,9.96222880559081e-65,9.181487350875903e-58,1.4944850716462358e-54,4.168437014712164e-63,8.21329039978018e-61,1.3702866851671641e-57,1.4837828888759351e-61,2.8386953672789064e-61,5.885483388057791e-58,2.1292296002759758e-61
481,8.259428014672541e-100,4.794758215562046e-99,1.2121263328744178e-124,2.6721108900610046e-113,2.286216875170548e-107,2.8898076418392728e-123,1.314334003294049e-116,8.90592452798706e-111,4.4948483410822595e-118,6.594823769132443e-117,5.9791743852252955e-111,6.594823769132443e-117
482,1.8628638011861585e-65,2.593580910741615e-65,9.33970335872009e-73,6.875537179558064e-68,1.6199184477398063e-64,3.6222544278801136e-71,2.168716699333859e-68,7.584731234523291e-65,1.2201416036480735e-68,1.0846763225949095e-68,5.059453074813626e-65,1.0846763225949095e-68
483,2.1927448397236857e-189,6.973753793894209e-189,1.711693953880223e-240,5.440625947900679e-211,5.432394077594878e-199,2.094962943395946e-233,1.5012149215006768e-222,2.9309538570443884e-211,1.0392394064666717e-227,2.728518835794835e-224,3.5007117353375876e-213,6.399758850422089e-225
484,1.387489233124495e-194,1.7881086239957035e-193,1.866173661519635e-248,2.2133834129285417e-217,9.601473478658983e-205,2.3995334807006407e-242,2.2229817979756426e-228,1.733383797573365e-216,9.609290046873589e-234,3.510459689333101e-231,1.3867210913188582e-219,1.725836388439079e-232
485,4.3697112487169455e-72,1.6419564339753652e-71,1.4151251406783682e-88,3.071425211955364e-78,8.258692865230563e-74,3.9714952576574034e-87,1.371400279287879e-82,3.1769579309588854e-78,1.563924566237902e-84,2.373870849567218e-83,6.223019751208557e-79,9.895317616391104e-84
486,7.733588621437909e-194,2.6003685840321885e-193,2.7408603670446522e-248,1.589771813131024e-216,2.2869700824127473e-204,1.2615817663305677e-241,2.175750356026714e-228,1.1615761118375694e-216,5.21086424746789e-234,1.0369991745825828e-231,2.9773331915958995e-220,6.330072292831142e-233
487,3.713185703682487e-49,7.745751316226706e-49,9.824196391656704e-57,1.446462545238116e-49,1.4808709749715268e-46,1.0798467915628933e-54,5.127064892959257e-53,4.326150672558196e-50,4.8179355316842406e-54,7.426943694842468e-54,6.842365217430057e-51,4.3345008977449535e-54
488,9.816473535295068e-135,4.943853987034631e-134,9.475686884269456e-169,1.8773163236203886e-149,4.1014901835785175e-141,1.1439639557079777e-165,2.1701528547999493e-156,1.7937151512366926e-148,1.1830767062051446e-159,1.0481316121314597e-157,8.200494699789107e-150,4.238217611153056e-158
489,2.29288008428645e-25,3.8142151980806784e-25,9.399439658826811e-29,2.6452489310576116e-27,7.798827038711457e-26,4.0034185365245346e-28,1.3630870844335439e-27,5.518345086747562e-26,1.3630870844335439e-27,6.81610157752127e-28,3.679615891094895e-26,6.81610157752127e-28
490,9.891460274753775e-60,1.4630918012581834e-59,9.150652585966066e-65,1.7104180111572744e-60,1.8229627178518666e-57,1.7522325407973394e-63,5.6762811648553206e-61,8.824775208958546e-58,3.78492712021953e-61,2.8389728003679666e-61,5.886633682866363e-58,2.8389728003679666e-61
491,5.063650991958372e-162,4.2806833709548585e-161,2.4955839836985875e-216,8.694576558036175e-183,2.0048310501599578e-171,1.7708800182224613e-211,4.6290001002859304e-197,2.0749528033883113e-186,6.365664743707995e-205,8.129915558966212e-202,9.86675990258777e-192,1.1295734445546061e-203
492,9.326961691133294e-153,1.113646187099856e-151,2.1012923790702104e-200,2.110388144279675e-169,1.0203379442619668e-158,5.52766711873798e-196,4.6301879123660404e-184,2.289702255085067e-174,1.0105108552288662e-190,3.3452312749908673e-187,7.436386224807356e-178,1.160748503362928e-188
493,1.2480296096976332e-117,2.2783057634398435e-117,1.4163029160537237e-144,3.666375863099699e-124,9.302120462409566e-117,3.372741606774924e-140,8.674849039153545e-132,1.1479500302911078e-124,3.70555537452092e-136,6.562203235596953e-135,5.570836257377965e-128,3.783852799766859e-136
494,2.304107105942782e-131,8.778427772301007e-131,1.346772538116501e-168,2.5884714893710973e-143,3.359298216637762e-134,3.3494920149549697e-163,2.1968494233986676e-155,3.0284799234067316e-147,4.597546147320266e-161,1.04772158586548e-157,8.19407494588205e-150,1.0794480772895952e-158
495,7.018980558053007e-34,1.5113189930778019e-33,1.3569128852868428e-44,1.3378955316317697e-37,4.149083221260622e-35,1.318380798116584e-43,7.334923123144785e-42,1.9699009513289923e-39,2.411685800406208e-43,9.945901469242913e-43,2.7160400296866745e-40,4.663964020136902e-43
496,2.990318708058986e-68,6.620783620704697e-68,9.364922748172555e-81,8.247602604323502e-74,8.061402227940894e-70,1.4624543284254512e-79,8.274613403143967e-76,6.501134733882758e-72,8.740571405190063e-77,4.1441845608578e-76,4.348506599068121e-72,4.1441845608578e-76
497,3.2450912298166396e-80,1.9543267436162236e-79,1.4300769213614727e-108,1.1791817376341975e-91,9.584116174348686e-86,2.4234542061136312e-105,6.261248740334111e-100,1.6419395829526006e-94,1.0466539671241646e-103,1.0136274535542158e-101,2.2356800752962055e-96,2.0962569479177363e-102
498,5.439659328297521e-87,2.5261054971536955e-86,9.35370266429995e-109,7.829942209927968e-96,4.723559210123633e-90,1.793357578526275e-106,1.8938757653882547e-100,4.99500467466937e-95,5.258860730320127e-103,4.513811085167443e-102,8.07986940387459e-97,7.941156194445781e-103
499,1.043937737051823e-263,5.338166670380376e-264,2.32145920595e-312,1.8490955712381156e-280,8.392383978028067e-266,1.6185086140061854e-302,9.050387261116268e-291,1.2298088496825166e-276,3.6463893684293464e-295,3.158097755456828e-291,5.384129969949492e-277,2.3688048034296604e-291
500,6.083860304660473e-295,1.8835792889055225e-294,0.0,3.29215458e-315,2.0526319562633682e-298,0.0,0.0,1.24146494743334e-310,0.0,0.0,2.52028686947e-312,0.0
501,1.1083959599154764e-280,1.358821886981487e-279,0.0,2.89529e-318,1.2500635146553198e-299,0.0,0.0,9.4e-323,0.0,0.0,0.0,0.0
502,6.819087999482381e-25,1.0844290498624672e-24,1.0592032222357981e-28,2.1870983381145807e-27,5.442863582612529e-26,2.2771514828016717e-28,1.3630870844335439e-27,5.518345086747562e-26,1.3630870844335439e-27,6.81610157752127e-28,3.679615891094895e-26,6.81610157752127e-28
503,2.981490868063907e-248,1.1308982085427813e-246,0.0,2.9229061086805983e-278,1.8775630278079477e-261,5.064865545e-315,4.6219792867950123e-296,1.2333472115195327e-280,1.6855140180894963e-305,3.492811478630965e-302,2.2041457245050258e-287,3.5066930318808695e-304
504,1.8444117184985377e-222,1.3185528968301455e-221,1.8100175867885e-284,6.52901238381319e-248,1.0660610278580023e-233,1.5871793170245193e-278,7.986691373040649e-262,2.3524109375940497e-248,4.163751808421452e-269,9.751411158014255e-265,1.332120599574704e-251,3.469884428937827e-266
505,4.65040161621504e-140,2.9815313504818385e-139,1.0881264919397528e-176,5.042905587680238e-158,4.093609682482528e-149,3.421674763162117e-173,1.795022512078464e-164,2.913881132414176e-156,1.0715396790703819e-167,4.008864190353222e-165,7.063323899650499e-157,2.255426899939189e-165
506,1.0372780863694859e-249,5.197581379629572e-248,0.0,3.9126326233422445e-279,1.0237364709245617e-260,0.0,6.740262856368407e-308,3.772949303807422e-291,1.2416e-320,3.8306475e-316,1.906179762126147e-300,1.9681e-319
507,6.255519189110046e-22,1.0033158519433724e-21,1.0034447078888046e-24,3.022379155166086e-23,6.467594716821955e-22,2.302418234902359e-24,6.97150949264087e-24,1.8812044868164676e-22,4.358470952476256e-24,3.487117567059882e-24,1.2551169804524686e-22,3.487117567059882e-24
508,1.4396749218284662e-172,3.4116044363010143e-172,1.5284905875547298e-212,2.43928393958171e-187,3.66204470353095e-177,3.738665693778216e-207,6.387332996780681e-195,9.347850552781844e-185,5.376979547293507e-199,2.4943437941302255e-197,2.6026588689967754e-187,7.535139402792918e-199
509,9.461348082126041e-200,3.3535057027015597e-199,1.6115271678204912e-252,4.55703468174446e-221,7.732273529017115e-209,8.459534059601436e-246,2.6030303431416813e-234,1.2807554165017945e-222,2.284013324572753e-238,1.3588496190325607e-235,5.295622007189024e-224,2.868004597984422e-236
510,6.9437465008146525e-227,8.109080108264884e-226,1.0383414331224946e-284,1.4041088938490954e-249,2.910682507572552e-235,8.398155940203774e-280,1.6238211835896014e-264,1.475085891719886e-251,5.362040687687409e-270,2.8963726541283695e-265,2.8914643472050164e-252,1.4486109597900682e-265
511,2.974075357598073e-305,9.492876998186214e-304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,1.63771871317e-313,1.503366963287e-311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,9.59573103590809e-271,1.5425877771498048e-270,0.0,4.5311002593332474e-291,1.9007332436363953e-275,3.64569464e-316,1.8950845480119352e-299,3.1663671898285e-284,2.2781899350371347e-304,2.384240063985803e-301,2.4349187633979885e-286,2.8770920101108373e-302
515,2.631097527608358e-57,6.962425180481904e-57,1.1175923687526412e-72,1.5499730343925287e-62,1.2776519266821699e-58,1.4853148625077478e-70,1.94139094510243e-67,1.0699837695616891e-63,6.558583822382988e-69,1.6260608446799559e-68,8.422542298926002e-65,5.423249105910779e-69
516,2.372432290836223e-79,7.299255376202107e-79,1.1377174798958063e-96,6.786287729718912e-85,9.339415383495144e-80,1.7359179633119019e-94,1.8037143429213775e-90,7.932681521197007e-86,2.554312500002833e-92,6.04887350472463e-91,3.211651275215569e-86,4.537098507660805e-91
517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,7.213584381474703e-67,1.7889811619731943e-66,1.0038567319107098e-80,2.475353254875685e-72,2.3693722535929746e-68,2.3597650542593478e-79,1.1988161369993196e-75,1.0120445664503602e-71,8.803991745075318e-77,4.1437795784908635e-76,4.347656866464492e-72,3.10813842064335e-76
520,2.6948437199206582e-126,6.07189187615942e-126,1.627299486824807e-156,2.6855201497781893e-143,4.7955481864825805e-136,1.0868081518526169e-153,4.204283570112186e-146,8.112448650238596e-139,5.994383897451516e-148,1.4051298681080357e-146,3.262139972279471e-139,1.0539503963313283e-146
521,6.829711731486717e-47,1.0653088711514671e-46,9.471374012822452e-53,6.583908755751134e-48,3.08261953142637e-45,1.676131601479606e-51,7.574082539052451e-50,3.477788853359033e-47,1.9548509078672128e-50,3.8014811302051165e-50,2.3362115640712025e-47,3.8014811302051165e-50
522,2.7143144900327583e-153,5.196881720773542e-153,1.7185708835084635e-184,1.7110930743928113e-164,2.0768970419508e-155,5.653934520475157e-179,1.490698019943213e-171,6.500349340308809e-163,1.933897844189808e-174,3.445544830388808e-172,1.6856734114337735e-163,1.9384978204314296e-172
523,6.479441397172265e-157,6.920462916744184e-156,2.818805710139585e-208,3.3600087577692643e-175,5.0558620314294786e-164,1.2148330268117364e-202,1.2494325909478227e-191,1.320079988159074e-181,7.703579769958797e-199,1.9177137944776088e-194,1.065865437954806e-184,2.758011261673603e-195
524,1.9760436272282482e-126,1.1919684879785093e-125,1.005403838256562e-160,1.3592654359616346e-142,1.8319016382563398e-134,1.8258333542093904e-158,1.6219906593166322e-149,5.405299525045766e-142,1.4394605639019199e-152,2.746003259933625e-150,9.559851437763422e-143,1.3734042172678243e-150
525,3.9311357053132243e-97,1.7273275291849976e-96,1.3915892711978926e-124,6.528314584182521e-103,3.330729186024744e-96,3.140495757900105e-120,1.4073476100106167e-112,3.2783554611404755e-106,4.919799458131204e-117,9.834441859115085e-116,1.28040756275933e-109,3.2960112397329876e-117
526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,1.6609368577552442e-180,1.1184231635128407e-180,1.6491029559997297e-212,1.2741797783267631e-191,1.3475244210540496e-181,5.07662298992167e-206,2.590970645598314e-197,1.9806813001053564e-187,1.4753802357379336e-199,1.6689155057933712e-198,1.1288843405028974e-188,5.479875953193436e-199
528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,6.769525859027194e-131,1.908485971533925e-130,1.6122484356640846e-164,1.4819289014063053e-144,2.146325288367148e-136,4.3606232372898884e-160,1.756131020343739e-152,1.2077132054241416e-144,1.5129161001412693e-155,5.364334980355736e-154,2.7993700979945397e-146,1.1325349964031737e-154
530,8.773899833893015e-165,2.5831860298583525e-164,1.4688037770166281e-208,5.991052099958349e-183,1.4947190516531187e-172,8.659678551895523e-204,2.3488882131659317e-192,1.9394034470078843e-182,2.8826989084449413e-197,1.2789754506351413e-194,6.400188142666732e-185,1.084609753762961e-195
531,2.6117959474986155e-33,4.252881775532319e-33,8.866247978219468e-37,8.616194773284806e-34,7.985812887300702e-32,7.056181299761948e-36,5.203321233935725e-35,4.7345850813735414e-33,2.31424469892245e-35,2.604203884088242e-35,3.162561989973885e-33,2.604203884088242e-35
532,1.5245191205283291e-221,5.259662894747048e-221,1.162736663624028e-268,2.575856685451248e-232,4.659173269315926e-219,4.980554627933742e-261,5.60158056190807e-246,2.9366635903632483e-233,1.8620448107478286e-251,2.9582751319449583e-249,8.378829573934348e-237,1.3503173632548918e-250
533,1.1626270695562701e-204,1.5824897206539066e-203,8.532076478724578e-261,3.704033735129474e-224,1.1371965353046901e-210,2.143149351627538e-254,2.0212704010508506e-239,3.6472116592124134e-227,5.354230265276352e-247,1.9366585340726785e-242,2.251924525909394e-230,1.2274117269345523e-243
534,7.045825343289993e-158,4.6461671290634315e-157,1.3103556479358824e-200,3.186641734510927e-174,4.15547333257258e-164,1.3752275478343783e-196,2.308722863517722e-184,8.449205255271972e-175,1.1386660162300785e-188,1.0036681437253678e-186,2.528872317783961e-177,3.1286084125129596e-187
535,3.2816541761649503e-43,7.769112065107319e-43,1.0915987092946016e-52,3.2804488438234936e-47,1.830875393759031e-44,1.9302443377763857e-51,7.565225954227474e-50,3.469680198310707e-47,1.7553869507813436e-50,3.8014811302051165e-50,2.3362115640712025e-47,3.8014811302051165e-50
536,2.8911301727050255e-92,3.951658070341731e-92,1.148701618620331e-108,2.2996391074957645e-99,3.279026420459472e-94,5.892371261507242e-106,9.01264669266061e-102,1.2079661036300344e-96,8.099402064355163e-103,4.517782697378662e-102,8.094091277070092e-97,4.517782697378662e-102
537,5.0984032792227355e-34,4.761760388904335e-34,8.341554998869961e-33,5.303295254424804e-31,2.4036395365463615e-29,1.4143645031322352e-31,2.66436099381068e-31,1.617808585971141e-29,2.66436099381068e-31,1.3323107070995444e-31,1.0787498947800922e-29,1.3323107070995444e-31
538,3.771174290232303e-46,4.098763462962998e-46,1.0579179947900423e-52,5.575305473910822e-49,1.9223694169019e-46,2.733152930741928e-51,7.597763544980567e-50,3.499527957865065e-47,3.3259709013621463e-50,3.8014811302051165e-50,2.3362115640712025e-47,3.8014811302051165e-50
539,2.254392290055701e-183,2.1218759251438764e-182,2.599923451598226e-236,2.2660695732406688e-204,3.2857824949537454e-192,4.021942042948552e-230,7.827789392218456e-217,1.950090452753045e-205,9.506418346332442e-224,2.0875353215437853e-220,1.9781488673948308e-209,7.463207247155971e-222
540,2.3867428441692713e-41,7.445486427122609e-41,1.1907843642971718e-52,5.739423735820049e-47,3.5049962806613983e-44,7.413540436924132e-52,1.1364411899278503e-49,5.799625926048573e-47,1.0132414648285708e-50,3.8011096378636524e-50,2.3357550498427566e-47,2.851110847653838e-50
541,5.5180974146623485e-273,1.1794320547053523e-271,0.0,6.027514589628512e-303,4.369627922709528e-285,0.0,1.5e-322,1.6789471122501973e-306,0.0,5e-324,2.3870379145044947e-308,0.0
542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,1.6531115e-317,2.2895644e-317,0.0,0.0,1.781170536e-315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,8.327689020900174e-120,1.906753782750245e-119,1.1202935873936354e-148,2.1801794820816192e-126,2.807488825714967e-118,3.7527340185514755e-143,1.1781052253038567e-135,2.7563504411075446e-128,2.2065300235997954e-140,5.488120526892522e-139,6.260855543866588e-132,7.140535528132015e-140
545,1.8294455422494453e-71,3.2711337798347236e-71,9.103773896183825e-85,9.405911153918805e-76,2.0138924287705527e-71,2.7026869310289515e-82,2.4164106067162096e-79,3.1512740615370824e-75,2.584378336031002e-80,8.099647338723351e-80,1.274598905442537e-75,6.07532920375948e-80
546,7.655132697065107e-307,2.2657648446523389e-305,0.0,0.0,2.96504e-319,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,1.5774867671068286e-32,2.4460161212377166e-32,1.0315497890021016e-36,1.719757233084463e-33,1.582680985050281e-31,9.32219263539958e-36,5.20027330555714e-35,4.729044852936258e-33,1.4465757035413936e-35,2.604203884088242e-35,3.162561989973885e-33,2.604203884088242e-35
548,1.2106897394171118e-165,7.355561038182582e-165,1.3530310982999933e-204,5.76719681089647e-181,1.0379399248815608e-170,1.5724948316008624e-200,9.698652817717838e-190,3.7306080470360866e-180,8.600942982341842e-194,4.3681284056450166e-191,1.3134477112469701e-181,1.0244806581883318e-191
549,8.723743269900091e-20,1.8747070604195975e-19,9.683569839510149e-25,1.315395020508335e-22,3.1299341159140754e-21,1.3860107130573576e-24,6.960628197949399e-24,1.8753434661195416e-22,3.922048889154576e-24,3.487117567059882e-24,1.2551169804524686e-22,3.487117567059882e-24
550,5.414207036300624e-37,1.1102190346549378e-36,1.148013552397084e-44,5.013299381146756e-40,7.309154593592697e-38,6.172686140426765e-44,1.9201414800599335e-42,3.800847307744027e-40,9.984778021161855e-43,9.949789909625391e-43,2.7181636987254877e-40,9.949789909625391e-43
551,5.7062389022772364e-30,1.276251398072085e-29,1.2148476580668953e-36,4.694209188760347e-34,3.3914427354861644e-32,2.671939658912434e-36,5.205354873623335e-35,4.7382846988675085e-33,2.343554431616119e-35,2.604203884088242e-35,3.162561989973885e-33,2.604203884088242e-35
552,4.816428427561938e-181,3.8131539672667728e-180,1.7169171891077356e-232,1.449449366217019e-199,2.011291923074492e-187,4.558801966821316e-227,4.6200217053195975e-214,6.538184064403829e-203,4.0111437576411267e-221,1.6052628558586383e-216,1.1291943825912436e-205,7.44388611994565e-218
553,8.975046608140696e-45,2.441068447425542e-44,9.545632909895307e-53,1.2182222077466422e-47,7.433977318610233e-45,3.655431249465289e-51,1.895365916680448e-49,1.0453641535421293e-46,2.849773841062391e-50,3.800366870958355e-50,2.334842556415726e-47,2.3759257063781985e-50
554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,7.984654117228189e-56,1.352461923004954e-55,1.2973266078976104e-68,3.7325674446288787e-62,9.553464340903016e-59,5.146202523547275e-67,1.1069170464102469e-64,2.5750539081348717e-61,1.0172115701338442e-65,5.549204066395556e-65,1.725779443818928e-61,5.549204066395556e-65
556,3.549008532380639e-136,1.1850785177144331e-135,1.394701792879368e-172,3.481909700738942e-151,1.289962729858155e-142,3.57322907832816e-169,3.3483187173398535e-159,6.890127991336555e-151,1.8203802162489592e-162,8.193325245894126e-161,1.3084025432005089e-152,1.2816151291242755e-161
557,9.102391361527684e-89,4.450427890171667e-88,1.2386689439522596e-116,9.509754032783613e-102,1.2598942549831084e-95,3.2787869723548492e-115,1.1183213354535525e-108,4.4563283934232676e-103,9.13844096458062e-112,1.7255873096216234e-109,6.952644762893663e-104,7.281956098791932e-110
558,2.0782283137216233e-89,6.1502342467510035e-89,1.2937086388987007e-112,8.34058859565038e-98,8.585434939784126e-92,7.47167333784951e-110,1.0856980267065299e-103,5.0674574381226087e-98,1.3909516932971843e-106,7.440711631407319e-105,3.2867448651948638e-99,1.3032700871115968e-105
559,4.583062566810222e-194,7.746696364235518e-193,1.778567992408395e-256,4.2207406950895186e-219,7.341625340957066e-206,1.9375040970232713e-250,1.039230212454346e-233,2.639066264459013e-221,3.4108397919274315e-243,8.666019464092392e-238,9.977703490361702e-226,2.0291585137447436e-240
560,1.780228796988958e-293,3.4123655385500594e-294,0.0,1.258e-320,4.261018885101796e-305,0.0,5e-324,3.5665916132451165e-308,0.0,0.0,8.611824830404456e-309,0.0
561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,1.549018174329123e-31,2.3987415012073867e-31,8.450880775639719e-33,5.242874170314762e-31,2.3495284883926933e-29,5.364041184796731e-32,2.66436099381068e-31,1.617808585971141e-29,2.66436099381068e-31,1.3323107070995444e-31,1.0787498947800922e-29,1.3323107070995444e-31
563,1.2290316448767885e-174,2.3893156757394295e-173,1.97250305096155e-236,2.5970153715733155e-197,1.1321363667868886e-184,5.039092691821929e-229,1.0869972809519027e-216,3.380213729928433e-205,3.855332661117131e-225,1.393048901277277e-220,1.1892041127543669e-209,1.2629764087285113e-222
564,1.935863126329921e-66,2.5228177769330347e-66,1.3148005738166375e-80,4.74708309367911e-75,1.838856798677872e-71,3.5841003901739015e-79,8.279467338827601e-76,6.508763924958444e-72,4.520486769720963e-76,4.1441845608578e-76,4.348506599068121e-72,4.1441845608578e-76
565,1.4182555569208743e-160,3.43493556803089e-160,1.3979638796410045e-192,1.364523133411015e-172,2.0601848833610933e-163,5.2355788698358376e-188,7.752296422147389e-179,7.677172118637893e-170,2.3293999388291426e-181,5.849644247439096e-180,5.213661756726936e-171,1.9754127976836987e-180
566,1.1044518945693824e-27,2.1145884149590237e-27,1.0590519317165182e-32,3.869110385537385e-29,2.6115694770683267e-27,4.2706478027900766e-32,3.9809717779612285e-31,2.6754131776733235e-29,7.612190739239374e-32,1.3321805096298778e-31,1.0785390985134037e-29,9.992330303246584e-32
567,5.868288663521703e-300,2.9325371640886574e-298,0.0,0.0,1.2838751953e-313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,6.063885940363534e-183,2.2858017155166656e-182,2.1589627010200125e-228,1.3933076321718196e-201,1.104213357081361e-190,4.88837928626603e-223,5.905435268602953e-211,2.647986733627234e-200,1.604957478289924e-214,8.489353371656958e-213,3.582139175536081e-202,3.2707951657206817e-213
569,4.960035678728364e-155,1.1781584421617786e-154,1.9150523269585398e-200,3.828793599772023e-170,7.311363185184604e-160,5.643661197531572e-194,2.7779412018088947e-183,1.5053447088909726e-173,1.131846220006583e-188,5.009533744876273e-187,1.2353031031557458e-177,3.269845348004255e-188
570,1.988327608518554e-167,1.2343240153404885e-166,1.7466637812407333e-212,4.177498608780155e-184,2.764914681646358e-173,8.841157385703044e-207,6.3192241823298095e-195,1.1085431954391804e-184,2.1804536280613034e-200,2.2433828802187445e-197,2.6599395581292696e-187,5.452592951062199e-199
571,1.726171396204243e-291,3.4402706901639297e-290,0.0,0.0,6.089894832942895e-309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,9.478471466977612e-22,1.360875347377914e-21,1.0632741691213007e-24,1.218421437954898e-23,2.189697805612765e-22,4.6546444445818415e-24,6.973553523962011e-24,1.8823075090895934e-22,6.973553523962011e-24,3.487117567059882e-24,1.2551169804524686e-22,3.487117567059882e-24
573,2.046383212088809e-111,1.5086553563732477e-110,1.0181531285152429e-140,2.2471859935592987e-127,1.5660208054263234e-120,4.949088846546719e-139,2.8773309746233374e-131,1.0960503985096799e-124,3.289572720797161e-133,9.625839336937344e-132,4.416004115794664e-125,7.220085071458163e-132
574,6.518337110064162e-76,2.6732467394939343e-75,1.360232365452928e-100,1.9205521718101405e-84,5.684473827189272e-79,3.637770714839181e-97,1.4710765216994508e-92,1.9275377448712225e-87,2.0842398077808922e-95,1.1808433351138438e-94,9.391686736410147e-90,1.3856680710345788e-95
575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,5.195125499547438e-94,1.906584856248562e-93,1.1274437814683197e-116,6.121578403701988e-101,1.2000526880112949e-94,1.397103343848349e-113,3.2009043730771447e-108,1.5311200747354288e-102,1.1035572140124717e-111,1.7249129886786184e-109,6.94721353977278e-104,5.0569139574943965e-110
577,7.218177766339105e-19,1.1981895065706114e-18,9.888904882945969e-21,1.2849357188581805e-19,1.8393149198474926e-18,1.9108079751679988e-20,3.566972763788639e-20,6.418042150814946e-19,2.37844665523931e-20,1.7840093473078357e-20,4.281204020323371e-19,1.7840093473078357e-20
578,2.542475780695085e-39,4.4486220981946275e-39,1.229263880546877e-48,3.5569538943850867e-43,1.3169010990187286e-40,1.1339722919921614e-46,4.256978411695093e-45,1.6960106768034823e-42,5.367434510293681e-46,1.94104368115985e-46,7.937789444345821e-44,1.0187245337305866e-46
579,3.52533416020209e-182,6.141393613275821e-182,1.539639263260175e-224,3.1264523073858866e-200,1.3955229493046368e-189,4.410646763373141e-219,4.269525797314069e-208,1.2870733196529481e-197,7.939823418872439e-211,1.8691713156785634e-209,4.738962381430505e-199,5.611625094477521e-210
580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,3.6298365189863516e-165,6.148498377886813e-165,1.5374911914940324e-204,3.3722278936059566e-181,2.9176574983071145e-171,1.170375699112574e-198,1.9901236976135746e-189,8.064052311586605e-180,8.472775172175185e-193,8.732843460938848e-191,3.06231807215668e-181,2.4972932803011904e-191
582,8.958845658670738e-243,1.0292327536056755e-241,1.0440574825035235e-300,2.429500508351156e-266,2.110466962982886e-251,1.8543739290067685e-295,8.06655297496095e-280,2.9192702964344585e-266,3.341676685487419e-285,4.229213589840164e-280,2.1372019711721992e-266,4.229213589840164e-280
583,4.123933893665109e-304,1.2729391767927288e-303,0.0,0.0,8.523e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,2.5368480752563031e-231,2.587487737708275e-230,1.2453865571441796e-288,8.680321738265488e-254,1.8201516387903783e-239,2.318705067320361e-282,2.6573947042572654e-266,6.377320944467039e-253,1.0874172367747089e-271,8.450790393424676e-269,1.3991309931919053e-255,9.162471076031554e-270
